TeD,TrD1,TrD2,TrD3,TrD4,TrD5,TrD6,TrD7,TrD8,model,score,Sum
TeD1,1,0,1,0,1,1,1,1,MF,0.760474733004216,6
TeD1,1,0,0,1,1,1,1,1,MF,0.763691276512171,6
TeD1,0,1,1,0,0,1,0,0,MF,0.893775837541521,3
TeD1,0,0,1,1,1,1,0,1,MF,0.752773819383983,5
TeD1,0,0,1,0,1,0,1,1,MF,0.751890430729342,4
TeD1,1,0,1,1,0,0,1,1,MF,0.722441841624375,5
TeD1,0,1,1,1,1,0,1,1,MF,0.894664248487331,6
TeD1,1,1,0,0,1,1,0,0,MF,0.902359472119733,4
TeD1,0,0,0,0,0,1,1,1,MF,0.74158322224402,3
TeD1,0,1,0,1,1,1,0,1,MF,0.901779851977933,5
TeD1,0,0,1,1,1,1,1,0,MF,0.757748718632609,5
TeD1,1,0,0,1,0,0,0,1,MF,0.707308358614615,3
TeD1,0,1,1,0,1,0,1,1,MF,0.900567608602694,5
TeD1,1,1,1,1,1,1,1,0,MF,0.896764856919195,7
TeD1,0,1,0,0,0,1,0,0,MF,0.900007398546941,2
TeD1,1,0,1,1,0,1,1,1,MF,0.750990601913162,6
TeD1,1,0,1,1,1,1,1,0,MF,0.752489108387335,6
TeD1,1,0,1,1,1,0,0,0,MF,0.722451810552791,4
TeD1,0,0,0,1,1,0,0,1,MF,0.741862743291378,3
TeD1,0,1,1,1,1,1,1,0,MF,0.903826650824781,6
TeD1,1,0,1,0,1,1,1,0,MF,0.756647203600292,5
TeD1,0,0,0,1,1,0,1,1,MF,0.741297535740877,4
TeD1,0,0,0,1,0,0,0,1,MF,0.709475438794321,2
TeD1,0,1,0,0,0,0,0,1,MF,0.889352839651167,2
TeD1,0,1,1,1,0,1,1,1,MF,0.89821987349996,6
TeD1,1,0,0,1,1,0,0,1,MF,0.743954598903373,4
TeD1,1,0,1,0,1,1,0,1,MF,0.757197016955521,5
TeD1,1,1,1,1,1,0,1,0,MF,0.891441163060649,6
TeD1,0,0,0,1,1,1,1,1,MF,0.769574619051796,5
TeD1,0,0,1,1,0,1,1,1,MF,0.749480285884558,5
TeD1,1,1,1,0,1,1,1,1,MF,0.897609140943001,7
TeD1,0,1,0,0,0,1,1,1,MF,0.898769309940581,4
TeD1,0,1,1,0,0,0,0,0,MF,0.887873375697903,2
TeD1,0,0,0,1,1,1,0,0,MF,0.724206940997449,3
TeD1,1,1,0,1,1,0,1,1,MF,0.899106733246814,6
TeD1,1,0,1,0,1,0,1,0,MF,0.737436759352069,4
TeD1,1,1,0,0,0,0,0,0,MF,0.882585162940976,2
TeD1,0,0,0,0,0,1,0,1,MF,0.726760646676886,2
TeD1,0,0,1,0,1,0,0,0,MF,0.694645875605244,2
TeD1,1,1,1,0,0,0,1,1,MF,0.884325559570046,5
TeD1,1,1,1,1,1,1,1,1,MF,0.904416621552088,8
TeD1,1,1,1,1,1,1,1,1,MF,0.896151521099535,8
TeD1,1,1,1,1,1,1,1,1,MF,0.89730890350351,8
TeD1,1,1,1,1,1,1,1,1,MF,0.898810727052063,8
TeD1,1,1,1,1,1,1,1,1,MF,0.900310146793267,8
TeD2,1,0,1,1,1,0,1,1,MF,0.601321414691022,6
TeD2,1,1,1,1,1,1,0,1,MF,0.612281383598912,7
TeD2,0,1,1,1,1,1,1,1,MF,0.596657598134473,7
TeD2,1,0,0,1,1,0,1,1,MF,0.592304702681695,5
TeD2,0,1,0,1,0,0,1,1,MF,0.597357170617956,4
TeD2,1,1,0,1,1,1,1,1,MF,0.598600855033035,7
TeD2,0,0,0,0,1,1,1,1,MF,0.596268946754761,4
TeD2,1,0,1,1,1,1,0,0,MF,0.598911776136805,5
TeD2,1,0,1,1,1,0,0,1,MF,0.605441119315974,5
TeD2,0,1,0,1,1,0,1,0,MF,0.594403420132141,4
TeD2,0,1,0,0,0,0,1,0,MF,0.58212203653323,2
TeD2,0,0,1,1,1,0,1,1,MF,0.594947532063739,5
TeD2,1,0,1,1,1,1,1,1,MF,0.615701515740381,7
TeD2,1,1,1,1,1,0,1,1,MF,0.601476875242907,7
TeD2,0,0,1,1,1,1,1,1,MF,0.585386708122814,6
TeD2,0,0,1,1,1,0,1,0,MF,0.596735328410416,4
TeD2,1,0,1,1,0,0,0,0,MF,0.57240575204042,3
TeD2,1,0,0,1,1,0,1,0,MF,0.595569374271279,4
TeD2,1,0,1,0,1,0,1,1,MF,0.600699572483482,5
TeD2,1,1,1,1,0,1,1,1,MF,0.598367664205208,7
TeD2,0,0,1,0,1,1,1,1,MF,0.588184998056743,5
TeD2,0,0,0,1,0,0,1,1,MF,0.578779634667703,3
TeD2,0,1,0,1,1,1,1,1,MF,0.611970462495142,6
TeD2,1,0,1,1,1,1,0,1,MF,0.599611348620288,6
TeD2,1,0,1,1,1,0,1,0,MF,0.582666148464827,5
TeD2,1,0,1,0,1,1,1,1,MF,0.613136416634279,6
TeD2,1,0,0,1,1,1,1,1,MF,0.606451612903226,6
TeD2,0,1,1,0,0,1,0,0,MF,0.581422464049747,3
TeD2,0,0,1,1,1,1,0,1,MF,0.597823552273611,5
TeD2,0,0,1,0,1,0,1,1,MF,0.593781577924602,4
TeD2,1,0,1,1,0,0,1,1,MF,0.605985231247571,5
TeD2,0,1,1,1,1,0,1,1,MF,0.589895064127478,6
TeD2,1,1,0,0,1,1,0,0,MF,0.583210260396425,4
TeD2,0,0,0,0,0,1,1,1,MF,0.603497862417412,3
TeD2,0,1,0,1,1,1,0,1,MF,0.594170229304314,5
TeD2,0,0,1,1,1,1,1,0,MF,0.599455888068403,5
TeD2,1,0,0,1,0,0,0,1,MF,0.590750097162845,3
TeD2,0,1,1,0,1,0,1,1,MF,0.612980956082394,5
TeD2,1,1,1,1,1,1,1,0,MF,0.59183832102604,7
TeD2,0,1,0,0,0,1,0,0,MF,0.566575981344734,2
TeD2,1,0,1,1,0,1,1,1,MF,0.595647104547221,6
TeD2,1,0,1,1,1,1,1,0,MF,0.601476875242907,6
TeD2,1,0,1,1,1,0,0,0,MF,0.602642829382044,4
TeD2,0,0,0,1,1,0,0,1,MF,0.593781577924602,3
TeD2,0,1,1,1,1,1,1,0,MF,0.603264671589584,6
TeD2,1,0,1,0,1,1,1,0,MF,0.599533618344345,5
TeD2,0,0,0,1,1,0,1,1,MF,0.599222697240575,4
TeD2,0,0,0,1,0,0,0,1,MF,0.587329965021376,2
TeD2,0,1,0,0,0,0,0,1,MF,0.582977069568597,2
TeD2,0,1,1,1,0,1,1,1,MF,0.612203653322969,6
TeD2,1,0,0,1,1,0,0,1,MF,0.597745821997668,4
TeD2,1,0,1,0,1,1,0,1,MF,0.587174504469491,5
TeD2,1,1,1,1,1,0,1,0,MF,0.606373882627283,6
TeD2,0,0,0,1,1,1,1,1,MF,0.590750097162845,5
TeD2,0,0,1,1,0,1,1,1,MF,0.607151185386708,5
TeD2,1,1,1,0,1,1,1,1,MF,0.607773027594248,7
TeD2,0,1,0,0,0,1,1,1,MF,0.589506412747765,4
TeD2,0,1,1,0,0,0,0,0,MF,0.563699961134862,2
TeD2,0,0,0,1,1,1,0,0,MF,0.575048581422464,3
TeD2,1,1,0,1,1,0,1,1,MF,0.612436844150797,6
TeD2,1,0,1,0,1,0,1,0,MF,0.60217644772639,4
TeD2,1,1,0,0,0,0,0,0,MF,0.534006995724835,2
TeD2,0,0,0,0,0,1,0,1,MF,0.578235522736106,2
TeD2,0,0,1,0,1,0,0,0,MF,0.575903614457831,2
TeD2,1,1,1,0,0,0,1,1,MF,0.592304702681695,5
TeD2,1,1,1,1,1,1,1,1,MF,0.590827827438787,8
TeD2,1,1,1,1,1,1,1,1,MF,0.610104935872522,8
TeD2,1,1,1,1,1,1,1,1,MF,0.610882238631947,8
TeD2,1,1,1,1,1,1,1,1,MF,0.598367664205208,8
TeD2,1,1,1,1,1,1,1,1,MF,0.587796346677031,8
TeD3,1,0,1,1,1,0,1,1,MF,0.760771704180064,6
TeD3,1,1,1,1,1,1,0,1,MF,0.741479099678457,7
TeD3,0,1,1,1,1,1,1,1,MF,0.766559485530547,7
TeD3,1,0,0,1,1,0,1,1,MF,0.767845659163987,5
TeD3,0,1,0,1,0,0,1,1,MF,0.759485530546624,4
TeD3,1,1,0,1,1,1,1,1,MF,0.758199356913183,7
TeD3,0,0,0,0,1,1,1,1,MF,0.781993569131833,4
TeD3,1,0,1,1,1,1,0,0,MF,0.736977491961415,5
TeD3,1,0,1,1,1,0,0,1,MF,0.727974276527331,5
TeD3,0,1,0,1,1,0,1,0,MF,0.713826366559485,4
TeD3,0,1,0,0,0,0,1,0,MF,0.717041800643087,2
TeD3,0,0,1,1,1,0,1,1,MF,0.787781350482315,5
TeD3,1,0,1,1,1,1,1,1,MF,0.766559485530547,7
TeD3,1,1,1,1,1,0,1,1,MF,0.739549839228296,7
TeD3,0,0,1,1,1,1,1,1,MF,0.766559485530547,6
TeD3,0,0,1,1,1,0,1,0,MF,0.746623794212219,4
TeD3,1,0,1,1,0,0,0,0,MF,0.664308681672026,3
TeD3,1,0,0,1,1,0,1,0,MF,0.756913183279743,4
TeD3,1,0,1,0,1,0,1,1,MF,0.757556270096463,5
TeD3,1,1,1,1,0,1,1,1,MF,0.736334405144695,7
TeD3,0,0,1,0,1,1,1,1,MF,0.753697749196142,5
TeD3,0,0,0,1,0,0,1,1,MF,0.769131832797428,3
TeD3,0,1,0,1,1,1,1,1,MF,0.7491961414791,6
TeD3,1,0,1,1,1,1,0,1,MF,0.72411575562701,6
TeD3,1,0,1,1,1,0,1,0,MF,0.785852090032154,5
TeD3,1,0,1,0,1,1,1,1,MF,0.777491961414791,6
TeD3,1,0,0,1,1,1,1,1,MF,0.794212218649518,6
TeD3,0,1,1,0,0,1,0,0,MF,0.686173633440514,3
TeD3,0,0,1,1,1,1,0,1,MF,0.746623794212218,5
TeD3,0,0,1,0,1,0,1,1,MF,0.769774919614148,4
TeD3,1,0,1,1,0,0,1,1,MF,0.756913183279743,5
TeD3,0,1,1,1,1,0,1,1,MF,0.726688102893891,6
TeD3,1,1,0,0,1,1,0,0,MF,0.739549839228296,4
TeD3,0,0,0,0,0,1,1,1,MF,0.718971061093248,3
TeD3,0,1,0,1,1,1,0,1,MF,0.760771704180064,5
TeD3,0,0,1,1,1,1,1,0,MF,0.714469453376206,5
TeD3,1,0,0,1,0,0,0,1,MF,0.756270096463022,3
TeD3,0,1,1,0,1,0,1,1,MF,0.77363344051447,5
TeD3,1,1,1,1,1,1,1,0,MF,0.740836012861736,7
TeD3,0,1,0,0,0,1,0,0,MF,0.653376205787781,2
TeD3,1,0,1,1,0,1,1,1,MF,0.782636655948553,6
TeD3,1,0,1,1,1,1,1,0,MF,0.755627009646302,6
TeD3,1,0,1,1,1,0,0,0,MF,0.754983922829582,4
TeD3,0,0,0,1,1,0,0,1,MF,0.778135048231511,3
TeD3,0,1,1,1,1,1,1,0,MF,0.743408360128617,6
TeD3,1,0,1,0,1,1,1,0,MF,0.765273311897106,5
TeD3,0,0,0,1,1,0,1,1,MF,0.771704180064309,4
TeD3,0,0,0,1,0,0,0,1,MF,0.717041800643087,2
TeD3,0,1,0,0,0,0,0,1,MF,0.734405144694534,2
TeD3,0,1,1,1,0,1,1,1,MF,0.72540192926045,6
TeD3,1,0,0,1,1,0,0,1,MF,0.759485530546624,4
TeD3,1,0,1,0,1,1,0,1,MF,0.740192926045016,5
TeD3,1,1,1,1,1,0,1,0,MF,0.751768488745981,6
TeD3,0,0,0,1,1,1,1,1,MF,0.754983922829582,5
TeD3,0,0,1,1,0,1,1,1,MF,0.74983922829582,5
TeD3,1,1,1,0,1,1,1,1,MF,0.745337620578778,7
TeD3,0,1,0,0,0,1,1,1,MF,0.746623794212219,4
TeD3,0,1,1,0,0,0,0,0,MF,0.604501607717042,2
TeD3,0,0,0,1,1,1,0,0,MF,0.730546623794212,3
TeD3,1,1,0,1,1,0,1,1,MF,0.778778135048231,6
TeD3,1,0,1,0,1,0,1,0,MF,0.756913183279743,4
TeD3,1,1,0,0,0,0,0,0,MF,0.589067524115756,2
TeD3,0,0,0,0,0,1,0,1,MF,0.753054662379421,2
TeD3,0,0,1,0,1,0,0,0,MF,0.735691318327974,2
TeD3,1,1,1,0,0,0,1,1,MF,0.762057877813505,5
TeD3,1,1,1,1,1,1,1,1,MF,0.783279742765273,8
TeD3,1,1,1,1,1,1,1,1,MF,0.743408360128617,8
TeD3,1,1,1,1,1,1,1,1,MF,0.758842443729904,8
TeD3,1,1,1,1,1,1,1,1,MF,0.753697749196141,8
TeD3,1,1,1,1,1,1,1,1,MF,0.779421221864952,8
TeD4,1,0,1,1,1,0,1,1,MF,0.602184707050646,6
TeD4,1,1,1,1,1,1,0,1,MF,0.555908639523337,7
TeD4,0,1,1,1,1,1,1,1,MF,0.570804369414101,7
TeD4,1,0,0,1,1,0,1,1,MF,0.543197616683218,5
TeD4,0,1,0,1,0,0,1,1,MF,0.549950347567031,4
TeD4,1,1,0,1,1,1,1,1,MF,0.543594836146971,7
TeD4,0,0,0,0,1,1,1,1,MF,0.558490566037736,4
TeD4,1,0,1,1,1,1,0,0,MF,0.525124131082423,5
TeD4,1,0,1,1,1,0,0,1,MF,0.525124131082423,5
TeD4,0,1,0,1,1,0,1,0,MF,0.550148957298908,4
TeD4,0,1,0,0,0,0,1,0,MF,0.461966236345581,2
TeD4,0,0,1,1,1,0,1,1,MF,0.571400198609732,5
TeD4,1,0,1,1,1,1,1,1,MF,0.547765640516385,7
TeD4,1,1,1,1,1,0,1,1,MF,0.561072492552135,7
TeD4,0,0,1,1,1,1,1,1,MF,0.574379344587885,6
TeD4,0,0,1,1,1,0,1,0,MF,0.550943396226415,4
TeD4,1,0,1,1,0,0,0,0,MF,0.472492552135055,3
TeD4,1,0,0,1,1,0,1,0,MF,0.546772591857001,4
TeD4,1,0,1,0,1,0,1,1,MF,0.545382323733863,5
TeD4,1,1,1,1,0,1,1,1,MF,0.550148957298908,7
TeD4,0,0,1,0,1,1,1,1,MF,0.56583912611718,5
TeD4,0,0,0,1,0,0,1,1,MF,0.531082423038729,3
TeD4,0,1,0,1,1,1,1,1,MF,0.554716981132076,6
TeD4,1,0,1,1,1,1,0,1,MF,0.552929493545184,6
TeD4,1,0,1,1,1,0,1,0,MF,0.548957298907646,5
TeD4,1,0,1,0,1,1,1,1,MF,0.568421052631579,6
TeD4,1,0,0,1,1,1,1,1,MF,0.577159880834161,6
TeD4,0,1,1,0,0,1,0,0,MF,0.475074478649454,3
TeD4,0,0,1,1,1,1,0,1,MF,0.563257199602781,5
TeD4,0,0,1,0,1,0,1,1,MF,0.580139026812314,4
TeD4,1,0,1,1,0,0,1,1,MF,0.557298907646475,5
TeD4,0,1,1,1,1,0,1,1,MF,0.545183714001986,6
TeD4,1,1,0,0,1,1,0,0,MF,0.514200595829196,4
TeD4,0,0,0,0,0,1,1,1,MF,0.56643495531281,3
TeD4,0,1,0,1,1,1,0,1,MF,0.556901688182721,5
TeD4,0,0,1,1,1,1,1,0,MF,0.539821251241311,5
TeD4,1,0,0,1,0,0,0,1,MF,0.537437934458789,3
TeD4,0,1,1,0,1,0,1,1,MF,0.560079443892751,5
TeD4,1,1,1,1,1,1,1,0,MF,0.562859980139027,7
TeD4,0,1,0,0,0,1,0,0,MF,0.433962264150943,2
TeD4,1,0,1,1,0,1,1,1,MF,0.563654419066534,6
TeD4,1,0,1,1,1,1,1,0,MF,0.557497517378352,6
TeD4,1,0,1,1,1,0,0,0,MF,0.515988083416088,4
TeD4,0,0,0,1,1,0,0,1,MF,0.552135054617676,3
TeD4,0,1,1,1,1,1,1,0,MF,0.546375372393247,6
TeD4,1,0,1,0,1,1,1,0,MF,0.555511420059583,5
TeD4,0,0,0,1,1,0,1,1,MF,0.5493545183714,4
TeD4,0,0,0,1,0,0,0,1,MF,0.522939424031778,2
TeD4,0,1,0,0,0,0,0,1,MF,0.467924528301887,2
TeD4,0,1,1,1,0,1,1,1,MF,0.546176762661371,6
TeD4,1,0,0,1,1,0,0,1,MF,0.548560079443893,4
TeD4,1,0,1,0,1,1,0,1,MF,0.553326713008937,5
TeD4,1,1,1,1,1,0,1,0,MF,0.561668321747766,6
TeD4,0,0,0,1,1,1,1,1,MF,0.582720953326713,5
TeD4,0,0,1,1,0,1,1,1,MF,0.558093346573982,5
TeD4,1,1,1,0,1,1,1,1,MF,0.571996027805362,7
TeD4,0,1,0,0,0,1,1,1,MF,0.549950347567031,4
TeD4,0,1,1,0,0,0,0,0,MF,0.382720953326713,2
TeD4,0,0,0,1,1,1,0,0,MF,0.521350546176763,3
TeD4,1,1,0,1,1,0,1,1,MF,0.558490566037736,6
TeD4,1,0,1,0,1,0,1,0,MF,0.514001986097319,4
TeD4,1,1,0,0,0,0,0,0,MF,0.325719960278054,2
TeD4,0,0,0,0,0,1,0,1,MF,0.51837140019861,2
TeD4,0,0,1,0,1,0,0,0,MF,0.496127110228401,2
TeD4,1,1,1,0,0,0,1,1,MF,0.548957298907647,5
TeD4,1,1,1,1,1,1,1,1,MF,0.594041708043694,8
TeD4,1,1,1,1,1,1,1,1,MF,0.584111221449851,8
TeD4,1,1,1,1,1,1,1,1,MF,0.564846077457795,8
TeD4,1,1,1,1,1,1,1,1,MF,0.567626613704071,8
TeD4,1,1,1,1,1,1,1,1,MF,0.583515392254221,8
TeD5,1,0,1,1,1,0,1,1,MF,0.0588670870241175,6
TeD5,1,1,1,1,1,1,0,1,MF,0.052417171476626,7
TeD5,0,1,1,1,1,1,1,1,MF,0.0562463388188378,7
TeD5,1,0,0,1,1,0,1,1,MF,0.0585679096491478,5
TeD5,0,1,0,1,0,0,1,1,MF,0.0549987590795851,4
TeD5,1,1,0,1,1,1,1,1,MF,0.0543306293137892,7
TeD5,0,0,0,0,1,1,1,1,MF,0.0558937039019862,4
TeD5,1,0,1,1,1,1,0,0,MF,0.0579235858166178,5
TeD5,1,0,1,1,1,0,0,1,MF,0.0602849876405603,5
TeD5,0,1,0,1,1,0,1,0,MF,0.0548404689186172,4
TeD5,0,1,0,0,0,0,1,0,MF,0.0469287150465255,2
TeD5,0,0,1,1,1,0,1,1,MF,0.057124181247927,5
TeD5,1,0,1,1,1,1,1,1,MF,0.0569271490843237,7
TeD5,1,1,1,1,1,0,1,1,MF,0.0543251587343123,7
TeD5,0,0,1,1,1,1,1,1,MF,0.0577258150496559,6
TeD5,0,0,1,1,1,0,1,0,MF,0.0556699308873266,4
TeD5,1,0,1,1,0,0,0,0,MF,0.0495509790683809,3
TeD5,1,0,0,1,1,0,1,0,MF,0.0569163788519574,4
TeD5,1,0,1,0,1,0,1,1,MF,0.0570329844336753,5
TeD5,1,1,1,1,0,1,1,1,MF,0.0556249566790706,7
TeD5,0,0,1,0,1,1,1,1,MF,0.0570127900743449,5
TeD5,0,0,0,1,0,0,1,1,MF,0.0580709441760664,3
TeD5,0,1,0,1,1,1,1,1,MF,0.0565271576889999,6
TeD5,1,0,1,1,1,1,0,1,MF,0.0597159430541092,6
TeD5,1,0,1,1,1,0,1,0,MF,0.0585556659982942,5
TeD5,1,0,1,0,1,1,1,1,MF,0.0614352806464755,6
TeD5,1,0,0,1,1,1,1,1,MF,0.0575047514058523,6
TeD5,0,1,1,0,0,1,0,0,MF,0.0500611661119572,3
TeD5,0,0,1,1,1,1,0,1,MF,0.0559305421252416,5
TeD5,0,0,1,0,1,0,1,1,MF,0.0562593602772695,4
TeD5,1,0,1,1,0,0,1,1,MF,0.0577972452361324,5
TeD5,0,1,1,1,1,0,1,1,MF,0.0547844235608776,6
TeD5,1,1,0,0,1,1,0,0,MF,0.0556729182743553,4
TeD5,0,0,0,0,0,1,1,1,MF,0.057255917623028,3
TeD5,0,1,0,1,1,1,0,1,MF,0.057427033158724,5
TeD5,0,0,1,1,1,1,1,0,MF,0.055961754395456,5
TeD5,1,0,0,1,0,0,0,1,MF,0.0599288501177342,3
TeD5,0,1,1,0,1,0,1,1,MF,0.0572862883730746,5
TeD5,1,1,1,1,1,1,1,0,MF,0.0520613572057891,7
TeD5,0,1,0,0,0,1,0,0,MF,0.0432674929123728,2
TeD5,1,0,1,1,0,1,1,1,MF,0.0567968786893603,6
TeD5,1,0,1,1,1,1,1,0,MF,0.0543860327986031,6
TeD5,1,0,1,1,1,0,0,0,MF,0.054369242443378,4
TeD5,0,0,0,1,1,0,0,1,MF,0.0574882350149348,3
TeD5,0,1,1,1,1,1,1,0,MF,0.0576302233935362,6
TeD5,1,0,1,0,1,1,1,0,MF,0.0536478102653515,5
TeD5,0,0,0,1,1,0,1,1,MF,0.0599525300318148,4
TeD5,0,0,0,1,0,0,0,1,MF,0.0532315599117619,2
TeD5,0,1,0,0,0,0,0,1,MF,0.0531683909601459,2
TeD5,0,1,1,1,0,1,1,1,MF,0.0538456848332839,6
TeD5,1,0,0,1,1,0,0,1,MF,0.0607328605803623,4
TeD5,1,0,1,0,1,1,0,1,MF,0.0586034743138168,5
TeD5,1,1,1,1,1,0,1,0,MF,0.0553530199014818,6
TeD5,0,0,0,1,1,1,1,1,MF,0.0563164189426986,5
TeD5,0,0,1,1,0,1,1,1,MF,0.0526988791643446,5
TeD5,1,1,1,0,1,1,1,1,MF,0.0538659069537632,7
TeD5,0,1,0,0,0,1,1,1,MF,0.0521339856268061,4
TeD5,0,1,1,0,0,0,0,0,MF,0.0424365997707478,2
TeD5,0,0,0,1,1,1,0,0,MF,0.0574403321282339,3
TeD5,1,1,0,1,1,0,1,1,MF,0.0564781422211743,6
TeD5,1,0,1,0,1,0,1,0,MF,0.0583345207462655,4
TeD5,1,1,0,0,0,0,0,0,MF,0.0335264734556917,2
TeD5,0,0,0,0,0,1,0,1,MF,0.0567035288257674,2
TeD5,0,0,1,0,1,0,0,0,MF,0.0587584556565298,2
TeD5,1,1,1,0,0,0,1,1,MF,0.0520624377136743,5
TeD5,1,1,1,1,1,1,1,1,MF,0.0544006692925707,8
TeD5,1,1,1,1,1,1,1,1,MF,0.0554263475683812,8
TeD5,1,1,1,1,1,1,1,1,MF,0.0542678770824124,8
TeD5,1,1,1,1,1,1,1,1,MF,0.0522506007987359,8
TeD5,1,1,1,1,1,1,1,1,MF,0.0559519641736775,8
TeD6,1,0,1,1,1,0,1,1,MF,0.690374881067077,6
TeD6,1,1,1,1,1,1,0,1,MF,0.677244973565811,7
TeD6,0,1,1,1,1,1,1,1,MF,0.642643497834833,7
TeD6,1,0,0,1,1,0,1,1,MF,0.637830272514248,5
TeD6,0,1,0,1,0,0,1,1,MF,0.637498884319642,4
TeD6,1,1,0,1,1,1,1,1,MF,0.676615097024938,7
TeD6,0,0,0,0,1,1,1,1,MF,0.60233427449056,4
TeD6,1,0,1,1,1,1,0,0,MF,0.647016487723129,5
TeD6,1,0,1,1,1,0,0,1,MF,0.665822316555987,5
TeD6,0,1,0,1,1,0,1,0,MF,0.634405742949893,4
TeD6,0,1,0,0,0,0,1,0,MF,0.548765065333829,2
TeD6,0,0,1,1,1,0,1,1,MF,0.627082190091873,5
TeD6,1,0,1,1,1,1,1,1,MF,0.655013833366774,7
TeD6,1,1,1,1,1,0,1,1,MF,0.703491845616865,7
TeD6,0,0,1,1,1,1,1,1,MF,0.664594541051706,6
TeD6,0,0,1,1,1,0,1,0,MF,0.689469579684537,4
TeD6,1,0,1,1,0,0,0,0,MF,0.61568603006237,3
TeD6,1,0,0,1,1,0,1,0,MF,0.663072883378001,4
TeD6,1,0,1,0,1,0,1,1,MF,0.681540322857584,5
TeD6,1,1,1,1,0,1,1,1,MF,0.624920331072162,7
TeD6,0,0,1,0,1,1,1,1,MF,0.686521454955943,5
TeD6,0,0,0,1,0,0,1,1,MF,0.635985415543225,3
TeD6,0,1,0,1,1,1,1,1,MF,0.689276621355637,6
TeD6,1,0,1,1,1,1,0,1,MF,0.664078557182532,6
TeD6,1,0,1,1,1,0,1,0,MF,0.605763636467716,5
TeD6,1,0,1,0,1,1,1,1,MF,0.698830310228871,6
TeD6,1,0,0,1,1,1,1,1,MF,0.642297960465682,6
TeD6,0,1,1,0,0,1,0,0,MF,0.623117769014534,3
TeD6,0,0,1,1,1,1,0,1,MF,0.631588624501073,5
TeD6,0,0,1,0,1,0,1,1,MF,0.611713365770834,4
TeD6,1,0,1,1,0,0,1,1,MF,0.654634257045521,5
TeD6,0,1,1,1,1,0,1,1,MF,0.668721151610247,6
TeD6,1,1,0,0,1,1,0,0,MF,0.661383744286239,4
TeD6,0,0,0,0,0,1,1,1,MF,0.666916080050781,3
TeD6,0,1,0,1,1,1,0,1,MF,0.679785204894889,5
TeD6,0,0,1,1,1,1,1,0,MF,0.660671206974233,5
TeD6,1,0,0,1,0,0,0,1,MF,0.613980627082712,3
TeD6,0,1,1,0,1,0,1,1,MF,0.696628848107286,5
TeD6,1,1,1,1,1,1,1,0,MF,0.678593909113339,7
TeD6,0,1,0,0,0,1,0,0,MF,0.56952072475417,2
TeD6,1,0,1,1,0,1,1,1,MF,0.619373372136738,6
TeD6,1,0,1,1,1,1,1,0,MF,0.669868697009022,6
TeD6,1,0,1,1,1,0,0,0,MF,0.62960074193527,4
TeD6,0,0,0,1,1,0,0,1,MF,0.60571220191819,3
TeD6,0,1,1,1,1,1,1,0,MF,0.706250864435297,6
TeD6,1,0,1,0,1,1,1,0,MF,0.691679838973932,5
TeD6,0,0,0,1,1,0,1,1,MF,0.663464371140091,4
TeD6,0,0,0,1,0,0,0,1,MF,0.648068976363372,2
TeD6,0,1,0,0,0,0,0,1,MF,0.564750544923646,2
TeD6,0,1,1,1,0,1,1,1,MF,0.640198166104359,6
TeD6,1,0,0,1,1,0,0,1,MF,0.654216049335239,4
TeD6,1,0,1,0,1,1,0,1,MF,0.646008224895479,5
TeD6,1,1,1,1,1,0,1,0,MF,0.654151623215046,6
TeD6,0,0,0,1,1,1,1,1,MF,0.668153535029184,5
TeD6,0,0,1,1,0,1,1,1,MF,0.686400108400823,5
TeD6,1,1,1,0,1,1,1,1,MF,0.703178131596005,7
TeD6,0,1,0,0,0,1,1,1,MF,0.677121045054532,4
TeD6,0,1,1,0,0,0,0,0,MF,0.508502626159558,2
TeD6,0,0,0,1,1,1,0,0,MF,0.675525401351251,3
TeD6,1,1,0,1,1,0,1,1,MF,0.648770360620051,6
TeD6,1,0,1,0,1,0,1,0,MF,0.634849678717021,4
TeD6,1,1,0,0,0,0,0,0,MF,0.489666420898742,2
TeD6,0,0,0,0,0,1,0,1,MF,0.58753094844723,2
TeD6,0,0,1,0,1,0,0,0,MF,0.642127189952476,2
TeD6,1,1,1,0,0,0,1,1,MF,0.691620242182829,5
TeD6,1,1,1,1,1,1,1,1,MF,0.670000727346677,8
TeD6,1,1,1,1,1,1,1,1,MF,0.685637956804366,8
TeD6,1,1,1,1,1,1,1,1,MF,0.676430348142871,8
TeD6,1,1,1,1,1,1,1,1,MF,0.65390222300151,8
TeD6,1,1,1,1,1,1,1,1,MF,0.678686945402587,8
TeD7,1,0,1,1,1,0,1,1,MF,0.303509077213539,6
TeD7,1,1,1,1,1,1,0,1,MF,0.297258084517504,7
TeD7,0,1,1,1,1,1,1,1,MF,0.317369195542796,7
TeD7,1,0,0,1,1,0,1,1,MF,0.288679241539738,5
TeD7,0,1,0,1,0,0,1,1,MF,0.358328662072722,4
TeD7,1,1,0,1,1,1,1,1,MF,0.337767321690577,7
TeD7,0,0,0,0,1,1,1,1,MF,0.274193467631806,4
TeD7,1,0,1,1,1,1,0,0,MF,0.369585989509556,5
TeD7,1,0,1,1,1,0,0,1,MF,0.294806488887098,5
TeD7,0,1,0,1,1,0,1,0,MF,0.335720948510434,4
TeD7,0,1,0,0,0,0,1,0,MF,0.296913618333454,2
TeD7,0,0,1,1,1,0,1,1,MF,0.233838819892458,5
TeD7,1,0,1,1,1,1,1,1,MF,0.323455727001121,7
